play_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,extra_point_prob,two_point_conversion_prob,wp,home_wp,wpa,home_wp_post,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa
2209,2023_21_DET_SF,SF,DET,POST,21,,,,,,2024-01-28,0.0,0.0,1800.0,Half1,1,10.0,0,2,,0,00:00,DET 35,0,-1.0,END QUARTER 2,,,0,0,,0,0,0,,,,,,,,,,,1,1,,,,,,,,7,24,,,,,,,0.0,0.0,0.112341910600662,0.112341910600662,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2023,,,32,0,QB kneel,2209,"1/28/24, 18:41:17",,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,END_QUARTER,0,,,,10,End of half,2024-01-29T01:08:04.657Z,1.0,0:07,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,END_HALF,00:07,00:00,SF 14,SF 14,2148.0,2209.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,,,,,,,,0,0,,0,0,,,,,,,,,,,0,0,
2229,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,35.0,2024-01-28,900.0,1800.0,1800.0,Half2,0,11.0,0,3,,0,15:00,DET 35,0,50.0,"3-J.Fox kicks 65 yards from DET 35 to end zone, Touchback.",kickoff,0.0,0,0,0.0,0,0,0,,,,,,,,65.0,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.112341910600662,0.112341910600662,0.0,0.112341910600662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Fox,00-0035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,33,1,First down,2229,"1/28/24, 18:41:17",2024-01-29T01:24:40.087Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,KICK_OFF,1,,2024-01-29T01:24:44.877Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,0.0
2245,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,75.0,2024-01-28,900.0,1800.0,1800.0,Half2,0,11.0,0,3,1.0,0,15:00,SF 25,10,50.0,(15:00) 23-C.McCaffrey right end to SF 33 for 8 yards (92-T.Alualu).,run,8.0,0,0,0.0,0,0,0,,,,,right,end,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.112341910600662,0.112341910600662,0.0450855940580368,0.157427504658699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0033280,C.McCaffrey,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0027862,,T.Alualu,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,33,1,First down,2245,"1/28/24, 18:41:17",2024-01-29T01:25:21.930Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T01:25:26.830Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,,,C.McCaffrey,23.0,,,0,1,0.0,0,1,,00-0033280,,C.McCaffrey,23.0,00-0033280,C.McCaffrey,00-0033280,C.McCaffrey,00-0033280,0,0,0.620315408334136
2267,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,67.0,2024-01-28,875.0,1775.0,1775.0,Half2,0,11.0,0,3,2.0,0,14:35,SF 33,2,50.0,(14:35) (No Huddle) 13-B.Purdy pass deep middle to 19-D.Samuel to DET 41 for 26 yards (46-J.Campbell).,pass,26.0,0,1,1.0,0,0,0,deep,middle,19.0,7.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.157427504658699,0.157427504658699,-0.0325300022959709,0.124897502362728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,26.0,00-0035719,D.Samuel,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0039018,,J.Campbell,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.66593474149704,33.406525850296,33,1,First down,2267,"1/28/24, 18:41:17",2024-01-29T01:25:47.087Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T01:25:53.957Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,B.Purdy,13.0,,,D.Samuel,19.0,1,0,1.0,0,1,00-0037834,,00-0035719,B.Purdy,13.0,00-0037834,D.Samuel,00-0035719,D.Samuel,00-0035719,0,0,1.53141940012574
2292,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,41.0,2024-01-28,837.0,1737.0,1737.0,Half2,0,11.0,0,3,1.0,0,13:57,DET 41,10,50.0,(13:57) (Shotgun) 13-B.Purdy pass short left to 19-D.Samuel pushed ob at DET 32 for 9 yards (46-J.Campbell; 2-C.Gardner-Johnson).,pass,9.0,1,0,1.0,0,0,0,short,left,-2.0,11.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.124897502362728,0.124897502362728,0.0241205468773842,0.149018049240112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,9.0,00-0035719,D.Samuel,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0039018,J.Campbell,DET,00-0035253,C.Gardner-Johnson,DET,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.869924426078796,13.0075573921204,34,1,First down,2292,"1/28/24, 18:41:17",2024-01-29T01:26:24.927Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T01:26:31.590Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,B.Purdy,13.0,,,D.Samuel,19.0,1,0,0.0,0,1,00-0037834,,00-0035719,B.Purdy,13.0,00-0037834,D.Samuel,00-0035719,D.Samuel,00-0035719,1,0,0.72963989933487
2322,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,32.0,2024-01-28,798.0,1698.0,1698.0,Half2,0,11.0,0,3,2.0,0,13:18,DET 32,1,50.0,(13:18) 19-D.Samuel right tackle to DET 35 for -3 yards (93-J.Paschal).,run,-3.0,0,0,0.0,0,0,0,,,,,right,tackle,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.149018049240112,0.149018049240112,-0.0236867219209671,0.125331327319145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0035719,D.Samuel,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0038096,J.Paschal,,,,,,,,,,,,,DET,,00-0038096,,J.Paschal,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,34,1,First down,2322,"1/28/24, 18:41:17",2024-01-29T01:27:08.387Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T01:27:14.007Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,D.Samuel,19.0,,,0,1,0.0,0,1,,00-0035719,,D.Samuel,19.0,00-0035719,D.Samuel,00-0035719,D.Samuel,00-0035719,0,0,-1.296514546033
2344,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,35.0,2024-01-28,757.0,1657.0,1657.0,Half2,0,11.0,0,3,3.0,0,12:37,DET 35,4,50.0,(12:37) (Shotgun) 13-B.Purdy pass short middle to 15-J.Jennings to DET 27 for 8 yards (46-J.Campbell) [34-A.Anzalone].,pass,8.0,1,0,1.0,0,0,0,short,middle,7.0,1.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.125331327319145,0.125331327319145,0.0252173691987991,0.150548696517944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,8.0,00-0036259,J.Jennings,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033914,A.Anzalone,,,,,,,,,DET,,00-0039018,,J.Campbell,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.521929979324341,47.8070020675659,34,1,First down,2344,"1/28/24, 18:41:17",2024-01-29T01:27:48.677Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T01:27:55.250Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,B.Purdy,13.0,,,J.Jennings,15.0,1,0,1.0,0,1,00-0037834,,00-0036259,B.Purdy,13.0,00-0037834,J.Jennings,00-0036259,J.Jennings,00-0036259,0,0,1.41711778077297
2369,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,27.0,2024-01-28,713.0,1613.0,1613.0,Half2,0,11.0,0,3,1.0,0,11:53,DET 27,10,50.0,(11:53) (Shotgun) 23-C.McCaffrey right tackle to DET 25 for 2 yards (79-J.Cominsky; 46-J.Campbell).,run,2.0,1,0,0.0,0,0,0,,,,,right,tackle,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.150548696517944,0.150548696517944,-0.0185320824384689,0.132016614079475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0033280,C.McCaffrey,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0035265,J.Cominsky,DET,00-0039018,J.Campbell,DET,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,35,0,Field goal,2369,"1/28/24, 18:41:17",2024-01-29T01:28:32.620Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T01:28:37.490Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,C.McCaffrey,23.0,,,0,1,0.0,0,1,,00-0033280,,C.McCaffrey,23.0,00-0033280,C.McCaffrey,00-0033280,C.McCaffrey,00-0033280,0,0,-0.398216349305585
2391,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,25.0,2024-01-28,675.0,1575.0,1575.0,Half2,0,11.0,0,3,2.0,0,11:15,DET 25,8,50.0,(11:15) (Shotgun) 13-B.Purdy pass incomplete short left.,pass,0.0,1,0,1.0,0,0,0,short,left,-1.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.132016614079475,0.132016614079475,-0.0158056318759918,0.116210982203484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,35,0,Field goal,2391,"1/28/24, 18:41:17",2024-01-29T01:29:11.193Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T01:29:15.397Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,B.Purdy,13.0,,,,,1,0,0.0,0,1,00-0037834,,,B.Purdy,13.0,00-0037834,,,,,0,0,-0.662600276176818
2414,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,25.0,2024-01-28,671.0,1571.0,1571.0,Half2,0,11.0,0,3,3.0,0,11:11,DET 25,8,50.0,(11:11) (Shotgun) 13-B.Purdy pass incomplete deep middle to 15-J.Jennings.,pass,0.0,1,0,1.0,0,0,0,deep,middle,25.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,24,7.0,24.0,-17.0,7.0,24.0,-17.0,0.0,0.0,0.116210982203484,0.116210982203484,-0.0232970491051674,0.0929139330983162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,,00-0036259,J.Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.362378269433975,-36.2378269433975,35,0,Field goal,2414,"1/28/24, 18:41:17",2024-01-29T01:29:45.393Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T01:29:50.263Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,B.Purdy,13.0,,,J.Jennings,15.0,1,0,0.0,0,1,00-0037834,,00-0036259,B.Purdy,13.0,00-0037834,J.Jennings,00-0036259,J.Jennings,00-0036259,0,0,-1.40792071296226
2437,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,DET,25.0,2024-01-28,666.0,1566.0,1566.0,Half2,0,11.0,1,3,4.0,0,11:06,DET 25,8,50.0,"(11:06) 4-J.Moody 43 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky.",field_goal,0.0,0,0,0.0,0,0,0,,,,,,,made,43.0,,,3,3,0.0,,,,,3.0,3.0,10,24,7.0,24.0,-17.0,10.0,24.0,-14.0,0.0,0.0,0.0929139330983162,0.0929139330983162,-0.0030548050999641,0.0898591279983521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Moody,00-0038562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,35,0,Field goal,2437,"1/28/24, 18:41:17",2024-01-29T01:30:27.367Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,FIELD_GOAL,0,,2024-01-29T01:30:31.287Z,,11,Field goal,2024-01-29T01:24:40.087Z,9.0,3:58,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,15:00,11:02,SF 25,DET 25,2229.0,2437.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,0.992661628065143
